service,use_case,run_id,valid,vus,iterations,http_reqs,checks_passes,checks_fails,application_ram_avg,application_ram_median,application_cpu_avg,application_cpu_median,application_energy,database_ram_avg,database_ram_median,database_cpu_avg,database_cpu_median,database_energy
jvm-kotlin-spring,orm-loop,1656063233,True,20,1060,712320,712320,0,974691137.5525607,987273216.0,0.09900231042204075,0.09350042577930662,59249716434.0,652964126.2795699,708718592.0,0.4269143287954439,0.5382476796729793,138820672395.0
jvm-kotlin-spring,orm-loop,1656064074,True,20,1059,711648,711648,0,968310553.0845637,976318464.0,0.09965976268914013,0.09513662266009852,59473472524.0,653965628.9851952,708919296.0,0.4284714161707979,0.5393948842990655,137033321744.0
jvm-kotlin-spring,orm-loop,1656064914,True,20,1060,712320,712320,0,1043629740.048583,1052569600.0,0.09937773795882969,0.09447677526089626,59259319189.0,654820963.0967742,713746432.0,0.4276092162582809,0.5381797861448391,135777518085.0
jvm-kotlin-spring,orm-loop,1656065753,True,20,1056,709632,709632,0,745186328.9756098,746508288.0,0.09899245150098737,0.09334641871070545,59370750951.0,649683775.3118279,710926336.0,0.42676331747260765,0.5393557091728856,135848164169.0
jvm-kotlin-spring,orm-loop,1656066589,True,20,1060,712320,712320,0,999854688.8648648,1009483776.0,0.09934428810608453,0.09239916733875446,58442228772.0,648243197.2510067,705605632.0,0.42781751235743,0.5396558269446173,136435810806.0
node-express-sequelize,aggregation-code-side,1656163669,True,20,200,145106,145106,0,202167656.38449612,182026240.0,0.08605841482432114,0.08895962917181706,63640134659.0,180783135.15905946,191365120.0,0.03691178173160029,0.03963724076827757,45158257082.0
node-express-sequelize,aggregation-code-side,1656164507,True,20,200,144093,144093,0,208440340.6387597,189632512.0,0.0858638257371989,0.08834078084577114,63591394549.0,180310522.37362638,190038016.0,0.036800438368070044,0.039617941972349066,45311212948.0
node-express-sequelize,aggregation-code-side,1656165339,True,20,200,145794,145794,0,204156940.74027994,189288448.0,0.08615127939855056,0.08882188925925925,63359016332.0,181204574.44660193,191205376.0,0.03673300663600045,0.04052631459627329,45984743171.0
node-express-sequelize,aggregation-code-side,1656166172,True,20,200,144888,144888,0,205529668.5856698,188395520.0,0.08597748548020648,0.08865155196570487,63464847357.0,180129330.00275102,190558208.0,0.03709279934448695,0.04000078164281269,45859960417.0
node-express-sequelize,aggregation-code-side,1656167005,True,20,200,144395,144395,0,215477146.86419752,187269120.0,0.08549772107571225,0.08847140865271524,63687030066.0,181377668.95027626,191645696.0,0.03663457923259412,0.039561709831227754,45290954008.0
node-express-sequelize,aggregation-code-side,1656167837,True,20,200,145242,145242,0,198626733.8271605,182708224.0,0.08559208457720363,0.08912341627395645,64110768976.0,180609927.9448276,190480384.0,0.0367794110509666,0.04021729107365793,44974956246.0
node-express-sequelize,aggregation-code-side,1656168671,True,20,200,145553,145553,0,214452561.0931677,189630464.0,0.0858469717453304,0.08876803753582757,63301639005.0,182064143.5365517,191926272.0,0.03687845317979751,0.039939179303915474,44644257240.0
node-express-sequelize,aggregation-code-side,1656169508,True,20,200,144986,144986,0,207045155.83203733,188567552.0,0.08563234317310474,0.08895973548780488,63198757844.0,180808404.15469614,190736384.0,0.036673424547359765,0.040480311325608656,45463616733.0
node-express-sequelize,aggregation-code-side,1656170342,True,20,200,145054,145054,0,223776132.96124032,197500928.0,0.08609433751836676,0.0886519829969419,63865879089.0,180571579.68638238,190361600.0,0.037043530447972386,0.03986973721075672,45130478643.0
node-express-sequelize,aggregation-code-side,1656171175,True,20,200,145229,145229,0,205182727.95031056,190390272.0,0.0861859472215304,0.08922304709718275,63616239749.0,181530104.9476584,191574016.0,0.03699181062605004,0.03984256427283633,45599596629.0
node-express-sequelize,default,1655920927,True,20,796,534912,534912,0,131267855.5399361,135651328.0,0.06182403324301578,0.06505955404099795,39521880939.0,452453534.92037785,522432512.0,0.2650856705939549,0.29965568009981286,112137396582.0
node-express-sequelize,default,1655921773,True,20,800,537600,537600,0,132027062.6816,135172096.0,0.06193698813810693,0.06516943835784314,39685588322.0,454567112.9201624,524488704.0,0.2597049629244242,0.26632731595015574,110667583759.0
node-express-sequelize,default,1655922617,True,20,800,537600,537600,0,130602556.18679549,134410240.0,0.06228544254336664,0.06517899697717458,39930385371.0,455515949.09485096,523808768.0,0.26381106534811916,0.22752881809498718,111424462345.0
node-express-sequelize,default,1655923460,True,20,800,537600,537600,0,134508833.28410915,138833920.0,0.06208448856489606,0.06514888022249692,39576898515.0,455493885.5619048,524439552.0,0.26087133605071844,0.2709902968,110326705537.0
node-express-sequelize,default,1655924305,True,20,800,537600,537600,0,131240862.1656051,134762496.0,0.06215657996272973,0.0652619278908309,40064341942.0,454130563.79514825,523149312.0,0.2589642603621319,0.22915255348837832,111679693745.0
node-express-sequelize,default,1655925150,True,20,800,537600,537600,0,131060251.98713826,134649856.0,0.061936940843638454,0.06517756731993449,39377654008.0,453384717.1994573,525881344.0,0.2603993188380665,0.2550260888613861,110741636603.0
node-express-sequelize,default,1655925990,True,20,800,537600,537600,0,134848197.4272,138166272.0,0.06257664834965007,0.06526154820544554,40248662526.0,456305021.7360544,522014720.0,0.2592604422921479,0.28592066209029066,109932214329.0
node-express-sequelize,default,1655926837,True,20,788,529536,529536,0,132046269.4317817,135929856.0,0.061972375226834166,0.06509208070283601,39778659320.0,450650228.08097166,520404992.0,0.2545625997025559,0.21417715592269326,109899999981.0
node-express-sequelize,default,1655927682,True,20,800,537600,537600,0,136191402.66666666,141690880.0,0.06218059517621633,0.06513935577363786,39872422079.0,455210749.568521,525250560.0,0.26082971860370785,0.22094914793592113,110612088747.0
node-express-sequelize,default,1655928526,True,20,800,537600,537600,0,130800364.3076923,135176192.0,0.062335838790470235,0.06502873945730298,39826726187.0,451927919.5006784,524324864.0,0.2594448500092945,0.24768406985705407,109879666558.0
node-express-sequelize,mysql,1656415883,True,20,500,336000,336000,0,123005011.72327045,121149440.0,0.04191506579775656,0.03905824630441695,29242586630.0,919342759.4766355,970014720.0,0.47333438843364706,0.679801104459799,164935686193.0
node-express-sequelize,mysql,1656416742,True,20,500,336000,336000,0,118701783.28188977,115720192.0,0.04216728429035824,0.0400651829375,29718986199.0,914621562.6518105,961087488.0,0.4920988635037223,0.6886419434494164,163495703850.0
node-express-sequelize,mysql,1656417568,True,20,500,336000,336000,0,122281584.70440252,121380864.0,0.04236896159828553,0.04105729150989507,29486308395.0,917977465.7864077,965513216.0,0.49025416161701507,0.6832420084577114,164211610721.0
node-express-sequelize,mysql,1656418397,True,20,500,336000,336000,0,122383759.29559748,121851904.0,0.041832555593294504,0.04028387395385086,29085713649.0,916640961.4222223,968052736.0,0.494099209842919,0.690081157726938,164739923273.0
node-express-sequelize,mysql,1656419227,True,20,498,335930,335930,0,120323873.39130434,119947264.0,0.041845371424208556,0.040045844250595805,29747971087.0,919392882.2479339,966150144.0,0.500547927852706,0.6928141416551874,167478575167.0
node-express-sequelize,mysql,1656420060,True,20,500,336000,336000,0,121798623.59493671,119173120.0,0.0421470823688749,0.039265617673420045,29411487932.0,923072212.9179416,970842112.0,0.4927916480093729,0.6855138427947598,164630753319.0
node-express-sequelize,mysql,1656420886,True,20,480,334429,334429,0,121499380.03738318,119136256.0,0.041246799710798185,0.039675465467768484,29513465759.0,917047867.8624485,964550656.0,0.5016656158285407,0.6934722119975263,168054955151.0
node-express-sequelize,mysql,1656421725,True,20,500,336000,336000,0,121817719.1446541,122460160.0,0.04204976466076298,0.039846832100661075,29544191137.0,919416252.5381415,968257536.0,0.4951641427227418,0.6834999721911856,165323096181.0
node-express-sequelize,mysql,1656422552,True,20,500,336000,336000,0,117989363.1799687,114749440.0,0.042015268167958295,0.03998954381188119,29665667027.0,920041508.6217332,971280384.0,0.4930818491127334,0.6882715723258707,166193503272.0
node-express-sequelize,mysql,1656423383,True,20,500,336000,336000,0,118734989.90866141,114233344.0,0.042416844550219844,0.039795181919504645,29831480816.0,923869099.1381216,972926976.0,0.49017295367830166,0.6745151828538546,165136913987.0
node-express-sequelize,no-index,1655993059,True,20,740,497280,497280,0,129557536.82051282,131907584.0,0.059185816310230524,0.06296741577948187,38719889947.0,378244155.58322054,389169152.0,0.2989529321715124,0.29308060185643564,107472958763.0
node-express-sequelize,no-index,1655993935,True,20,740,497280,497280,0,130734415.84565917,134254592.0,0.05889421313987311,0.06313300643736296,38299993603.0,383773841.88873816,407613440.0,0.30101163489302524,0.29879550400492916,108604952629.0
node-express-sequelize,no-index,1655994776,True,20,740,497280,497280,0,135261948.67532468,137922560.0,0.0594442270112137,0.06317749327275995,38394810211.0,378564630.38251364,407556096.0,0.3018076721915625,0.3105201423843823,106902120538.0
node-express-sequelize,no-index,1655995614,True,20,740,497280,497280,0,133772841.42394821,138156032.0,0.05951147514549469,0.0633775824717382,38639413137.0,381982610.7359781,408322048.0,0.30193515500015833,0.2970947909769757,107187608442.0
node-express-sequelize,no-index,1655996452,True,20,740,497280,497280,0,131660989.02086677,133865472.0,0.05909413178369868,0.06361655773700306,38715463879.0,380842377.52638704,407449600.0,0.2986416575318973,0.3174165858028518,108466428457.0
node-express-sequelize,no-index,1655997294,True,20,740,497280,497280,0,137121554.16774192,139798528.0,0.05937774370457579,0.06329922082122927,38569122272.0,379435508.1255116,408477696.0,0.29942942635921443,0.3145219310473815,106276539555.0
node-express-sequelize,no-index,1655998135,True,20,740,497280,497280,0,142558097.87479937,146919424.0,0.05903781353707467,0.0632038260815822,38419065329.0,380098276.9430894,409018368.0,0.2991731127440705,0.30508743675265104,108640360969.0
node-express-sequelize,no-index,1655998977,True,20,740,497280,497280,0,131817202.00643086,135297024.0,0.05924046000872834,0.06365713817862775,38566604781.0,382781956.88949525,407396352.0,0.2982101626638625,0.28365196908420404,108105925402.0
node-express-sequelize,no-index,1655999821,True,20,740,497280,497280,0,127688500.8384,128737280.0,0.05957114527114147,0.06376961146931184,39116301573.0,376162027.98921835,391368704.0,0.2971519561258224,0.290609551829242,107774321390.0
node-express-sequelize,no-index,1656000668,True,20,740,497280,497280,0,133561249.70597738,137478144.0,0.059511254510341886,0.0639895853960396,38535601100.0,379489914.4347826,407683072.0,0.300801024061204,0.2967144313505955,106828713127.0
node-express-sequelize,no-pagination,1656120816,True,20,800,520800,520800,0,134169633.03225806,137046016.0,0.06279681964321189,0.06544137676074419,40291596085.0,469231344.98226464,523014144.0,0.2719728698159101,0.2193717498145859,86668452305.0
node-express-sequelize,no-pagination,1656121661,True,20,820,533820,533820,0,136045417.02564102,139479040.0,0.06298979477715444,0.06541900601274027,40617634353.0,472373430.1671159,526524416.0,0.2790348227760188,0.3098527762722171,89555106417.0
node-express-sequelize,no-pagination,1656122508,True,20,820,533820,533820,0,132108176.5888,135770112.0,0.06284347739848825,0.0654091546641791,40679289761.0,472177926.21024257,527081472.0,0.28032414804719424,0.2961040575271793,90249006652.0
node-express-sequelize,no-pagination,1656123354,True,20,801,521451,521451,0,131968144.41025642,135335936.0,0.06235566129571032,0.06541939765978128,40490739464.0,466363474.4229195,522080256.0,0.27477320352803064,0.22268370180124222,87276927144.0
node-express-sequelize,no-pagination,1656124194,True,20,800,520800,520800,0,135153016.91205212,138293248.0,0.0626645868351969,0.06538869622349071,39778665121.0,467404800.0,523358208.0,0.2754586242001795,0.2234196738637389,86414581691.0
node-express-sequelize,no-pagination,1656125032,True,20,820,533820,533820,0,138050299.4944,143687680.0,0.06303648261706192,0.06559737529484792,40708224173.0,473038781.7574124,527331328.0,0.27860517141648866,0.2877319183934428,89588921745.0
node-express-sequelize,no-pagination,1656125878,True,20,808,526008,526008,0,131536541.53846154,134400000.0,0.06285119682079582,0.06538578922826185,40503010469.0,468356723.25238746,524435456.0,0.2765606954518189,0.27102437054120543,87932588960.0
node-express-sequelize,no-pagination,1656126720,True,20,820,533820,533820,0,135154008.064,138084352.0,0.06239831262216213,0.06550967587064677,40824566080.0,479157910.75169605,526393344.0,0.282224655073086,0.3023048181930693,87346025149.0
node-express-sequelize,no-pagination,1656127566,True,20,820,533820,533820,0,137028942.76923078,140402688.0,0.06271486740554749,0.0655225798562229,40306172784.0,473637829.72357726,527609856.0,0.2815896901848137,0.2884283490558571,88401813719.0
node-express-sequelize,no-pagination,1656128409,True,20,800,520800,520800,0,134828243.74798062,138469376.0,0.06236809112081456,0.06543935575,40324507432.0,471814609.70958906,523550720.0,0.27378093142815013,0.24685126903870164,88572786115.0
node-express-sequelize,orm-loop,1656314875,True,20,760,505400,505400,0,146493689.83627608,151568384.0,0.06352674718489018,0.06540584471243042,42941843969.0,431984843.9730821,494735360.0,0.23961275030602042,0.17276555137157107,96417817231.0
node-express-sequelize,orm-loop,1656315742,True,20,760,505400,505400,0,147323393.64630225,152573952.0,0.06301971198976952,0.06544238295857913,42502271918.0,435339291.9019074,496029696.0,0.24156791083632442,0.18248577692069393,94527802920.0
node-express-sequelize,orm-loop,1656316583,True,20,760,505400,505400,0,145517725.53846154,150943744.0,0.06304960589876334,0.06526896483552631,42402066607.0,430404990.0895522,495296512.0,0.24177147662256046,0.18308266894835096,83118991606.0
node-express-sequelize,orm-loop,1656317426,True,20,760,505400,505400,0,144664824.9465154,149852160.0,0.06331304079610628,0.06539841308411215,41938693632.0,433293511.4622771,493568000.0,0.24386620545566717,0.18444591153846154,95153055542.0
node-express-sequelize,orm-loop,1656318264,True,20,760,505400,505400,0,151398255.58974358,157038592.0,0.06294774566035362,0.06539439684170475,42407288986.0,432459232.0867209,494985216.0,0.2414888105192251,0.17730767875458314,95582862544.0
node-express-sequelize,orm-loop,1656319108,True,20,760,505400,505400,0,146461401.78491172,150839296.0,0.06324217969262566,0.06547153470661674,42426935611.0,431269270.26086956,495837184.0,0.24133757469000972,0.18323551827802745,95106449381.0
node-express-sequelize,orm-loop,1656319952,True,20,760,505400,505400,0,147840504.6035313,153153536.0,0.06299509256578681,0.06543024487895717,42023054561.0,435047529.73913044,493862912.0,0.24260895315616623,0.1804044036349904,94498014542.0
node-express-sequelize,orm-loop,1656320796,True,20,760,505400,505400,0,149382994.88357258,154480640.0,0.06323274605860695,0.06536055817277812,42571374007.0,431844881.3677069,495202304.0,0.24010049557001792,0.17749287941903585,95247190883.0
node-express-sequelize,orm-loop,1656321643,True,20,760,505400,505400,0,148034654.87539935,152911872.0,0.06325010976428903,0.06528824530285601,42636193861.0,431654447.56284153,495599616.0,0.2412169844567697,0.17993079796586398,95642197037.0
node-express-sequelize,orm-loop,1656322489,True,20,760,505400,505400,0,146834502.4512,152248320.0,0.06294067158396657,0.0652402271039604,42216723378.0,433467319.9458728,495632384.0,0.24139905126258118,0.18121280236612702,95334558111.0
php-symfony,aggregation-code-side,1656172009,True,20,80,53760,53760,0,497329611.5046604,522371072.0,0.7849510146278474,0.9633333547604231,48713240657.0,107895737.27327327,114450432.0,0.06389954297288654,0.06696865752146214,1693844415.0
php-symfony,aggregation-code-side,1656172859,True,20,80,53760,53760,0,502993351.744089,521584640.0,0.8211604404163378,0.963859995784253,48813100843.0,108692377.75260805,115052544.0,0.0634123612993164,0.06644797,1948804336.0
php-symfony,aggregation-code-side,1656173676,True,20,80,53760,53760,0,490076205.51111114,506324992.0,0.8176921770455231,0.9629453379694375,47502703924.0,107856749.71428572,114532352.0,0.0630641742942302,0.06691886398844675,1805888099.0
php-symfony,aggregation-code-side,1656174492,True,20,80,53760,53760,0,503076563.3240997,523962368.0,0.8177081154530295,0.9633504185240638,48350823316.0,108519424.0,115040256.0,0.06312480433231868,0.06680226906385617,1708802558.0
php-symfony,aggregation-code-side,1656175307,True,20,80,53760,53760,0,483429147.2340425,505368576.0,0.786351942059461,0.9633487445191048,48528193646.0,107757211.03692763,114274304.0,0.06194195958920344,0.06611971612903225,1696980379.0
php-symfony,aggregation-code-side,1656176154,True,20,80,53760,53760,0,488590361.5290859,506781696.0,0.8193350581643017,0.9638699537381892,49281723543.0,107731519.14413075,114200576.0,0.06236602850452663,0.06636266373831776,1588913333.0
php-symfony,aggregation-code-side,1656176971,True,20,80,53760,53760,0,490196084.299169,507901952.0,0.8194121990246801,0.9633473676370636,48846517734.0,107945512.56203288,114397184.0,0.0631454617024297,0.06623269312461633,1711951377.0
php-symfony,aggregation-code-side,1656177788,True,20,80,53760,53760,0,498158683.8447122,520232960.0,0.7866448719910616,0.9625334434055728,47982218182.0,107974090.82492581,114692096.0,0.06238666434770124,0.06577505746400128,1405246196.0
php-symfony,aggregation-code-side,1656178633,True,20,80,53760,53760,0,488655765.48127604,504909824.0,0.819346492669427,0.9638829853855722,49059375444.0,107550578.12048192,114028544.0,0.0629294126974382,0.0659954673912172,1773366392.0
php-symfony,aggregation-code-side,1656179451,True,20,80,53760,53760,0,498442607.8713137,521123840.0,0.7853232131033654,0.9623715345937827,48170450522.0,107735881.8535127,113995776.0,0.06247010066437823,0.06641435861214375,1662979993.0
php-symfony,default,1655929372,True,20,80,53760,53760,0,428593940.3283984,478965760.0,0.7845221285759396,0.9636797101494397,56523425493.0,108700807.0162963,115355648.0,0.0613169722841618,0.06573412513727883,2676320498.0
php-symfony,default,1655930210,True,20,80,53760,53760,0,446069970.33513516,503779328.0,0.7821825017488846,0.963334618199714,56559805302.0,107761731.95776772,114102272.0,0.06180509477398062,0.06529779213135069,2654478767.0
php-symfony,default,1655931043,True,20,80,53760,53760,0,441545359.8046133,499040256.0,0.7831674554566885,0.9628769464,56091643679.0,108973684.39821693,115138560.0,0.06063349519085008,0.0654397030940594,2546369246.0
php-symfony,default,1655931877,True,20,80,53760,53760,0,444233326.15967524,504594432.0,0.7831825737261336,0.9634988057692307,56467909156.0,108042629.80060422,114450432.0,0.06184683800208763,0.065491747732082,2503144398.0
php-symfony,default,1655932711,True,20,80,53760,53760,0,443940652.2340136,502272000.0,0.7834879289148652,0.962846568221393,56031859889.0,108457300.30676691,114675712.0,0.06196961064388094,0.06581751959583589,2633576745.0
php-symfony,default,1655933545,True,20,80,53760,53760,0,450554092.2008141,507019264.0,0.7847247130051549,0.9630127624922504,56186864550.0,108513968.78923766,115023872.0,0.06196157508448182,0.0649456301301922,2704787132.0
php-symfony,default,1655934381,True,20,80,53760,53760,0,449180462.76589984,507707392.0,0.7831687090935511,0.9634132195409429,56589665693.0,108412722.8892261,114946048.0,0.062463598167120965,0.06582601355311356,2607043548.0
php-symfony,default,1655935214,True,20,80,53989,53989,0,451193345.41046834,507213824.0,0.7945778596986665,0.9626935069410656,57848319952.0,108236958.24071322,114941952.0,0.06127963684444198,0.0653294941502463,2641390922.0
php-symfony,default,1655936039,True,20,80,53760,53760,0,436541992.02156335,492634112.0,0.7810384815171303,0.963608611896333,57345431240.0,108111958.62235649,114788352.0,0.06227474092685883,0.06605255282952699,2772305568.0
php-symfony,default,1655936875,True,20,80,53760,53760,0,437082076.0701754,492339200.0,0.7837153603458666,0.9635945122436296,57167909689.0,108376057.86826347,114944000.0,0.06159111154225991,0.0658857612699787,2630423544.0
php-symfony,mysql,1656424213,True,20,80,57672,57672,0,463278327.22085047,506806272.0,0.8171371770330651,0.9638112450834879,42272115958.0,611334304.1316873,612372480.0,0.023125362328365547,0.024735141806853583,39581566680.0
php-symfony,mysql,1656425040,True,20,80,58297,58297,0,458838179.61432505,502441984.0,0.8252246475462223,0.9631628223867731,47490969357.0,611921585.7482711,617373696.0,0.023400073467824092,0.024652501948842876,39719393136.0
php-symfony,mysql,1656425865,True,20,80,58065,58065,0,459565493.6547945,503916544.0,0.8237225601275214,0.963752353245174,48471555559.0,604339626.6666666,604221440.0,0.023281479035962897,0.024662809790569645,41763803335.0
php-symfony,mysql,1656426691,True,20,80,58348,58348,0,465791816.63911843,507279360.0,0.8248107573711598,0.9633976899249221,47506361650.0,605440000.0,606410752.0,0.023704985207837877,0.02504988620064765,42386713350.0
php-symfony,mysql,1656427516,True,20,80,58321,58321,0,465544993.4525447,507076608.0,0.8239269264927206,0.9632133420825632,47087705336.0,615689805.5757576,621494272.0,0.023621377863446424,0.023727792534307842,41389734423.0
php-symfony,mysql,1656428342,True,20,80,58277,58277,0,453366152.9945946,498366464.0,0.8123355218176413,0.9637287205316356,47842458648.0,617023549.0514905,623736832.0,0.023335166177431574,0.0240918326350716,37813922479.0
php-symfony,mysql,1656429177,True,20,80,58279,58279,0,465372127.60385144,507437056.0,0.8242181846462833,0.9635534100866336,47319343205.0,613498231.4666667,619169792.0,0.023512275901206803,0.024862092815333595,40932172620.0
php-symfony,mysql,1656430002,True,20,80,58177,58177,0,453111339.7245179,492089344.0,0.8254726028768196,0.96336704930107,47759800223.0,612285288.8717241,612274176.0,0.023591026986712643,0.024053978260869566,40735761799.0
php-symfony,mysql,1656430826,True,20,80,58416,58416,0,464839879.1890411,507398144.0,0.8236223096253591,0.9636718034850964,47986647100.0,612433874.6777316,619880448.0,0.023435992601356856,0.02459716524691358,41152364170.0
php-symfony,mysql,1656431650,True,20,80,58309,58309,0,452663242.4759285,492736512.0,0.8241554493405367,0.9634945278190831,47607933989.0,613403708.5667125,622018560.0,0.023510552988930542,0.023946622933499067,37705916207.0
php-symfony,no-index,1656001508,True,20,80,53760,53760,0,414804282.6522911,466714624.0,0.7852492253198777,0.9630074135908164,54211976368.0,105408973.26126125,112945152.0,0.061256076068566374,0.06457660656623049,2575536087.0
php-symfony,no-index,1656002356,True,20,80,53760,53760,0,425517271.2884097,478277632.0,0.7840432387255539,0.9631475999103909,53897749792.0,105160253.00754148,112398336.0,0.0617627078957489,0.06559239907749077,2890143985.0
php-symfony,no-index,1656003195,True,20,80,53760,53760,0,426104332.3538874,479623168.0,0.7849282730296183,0.9632658279987838,54567264512.0,105493036.01809955,112734208.0,0.0622630271492372,0.06367571799877975,2779642966.0
php-symfony,no-index,1656004038,True,20,80,53760,53760,0,426723637.80455154,478793728.0,0.7849179659912838,0.9634324243310517,54845948286.0,106103478.96696697,113922048.0,0.06079245756043976,0.06414563073149397,2498753350.0
php-symfony,no-index,1656004879,True,20,80,53760,53760,0,420598901.1467025,475721728.0,0.7838712012722169,0.9634365267692307,54200729520.0,104798374.87407407,112300032.0,0.060555141420285064,0.06456420523076924,2690684841.0
php-symfony,no-index,1656005720,True,20,80,53760,53760,0,413511270.94540614,463171584.0,0.7856432338143854,0.96372846869944,55157463050.0,105341933.92941177,112951296.0,0.060107515053618776,0.06402449643315579,2636914921.0
php-symfony,no-index,1656006567,True,20,80,53760,53760,0,422137182.45989305,475131904.0,0.7832838683288491,0.9635155004347826,54656608927.0,105815119.23809524,113240064.0,0.06034380488025666,0.06426386889231822,2704589568.0
php-symfony,no-index,1656007409,True,20,80,53760,53760,0,431630297.25405407,481400832.0,0.7858847199704062,0.9628752482195624,53523875234.0,105333065.633383,112926720.0,0.06162063218161579,0.06445114761314322,2657274630.0
php-symfony,no-index,1656008246,True,20,80,53760,53760,0,435901044.0162822,491536384.0,0.7841578189690414,0.9628561068944099,53535614614.0,105367102.74130106,112992256.0,0.062352057760030145,0.06503941964064436,2663231939.0
php-symfony,no-index,1656009080,True,20,80,53760,53760,0,443836224.26051563,499367936.0,0.7842435979577072,0.9627861680811808,52678356981.0,105950070.4477612,114001920.0,0.06130574191937058,0.06494436767537382,2592823076.0
php-symfony,no-pagination,1656129247,True,20,80,55083,55083,0,446292495.430137,488099840.0,0.8236851835486726,0.9641425468316092,49497711510.0,108823717.35703704,114892800.0,0.06327432678948616,0.06580056654275093,2602385062.0
php-symfony,no-pagination,1656130075,True,20,80,55290,55290,0,444290620.6501377,479795200.0,0.8247917380941677,0.9634514441121915,48427120835.0,108917136.49777777,114823168.0,0.06254998152116242,0.06542584496932516,2511689482.0
php-symfony,no-pagination,1656130898,True,20,80,55438,55438,0,465909782.4438356,508977152.0,0.8235755729908254,0.9637963285833454,48767449097.0,109844275.8005865,116103168.0,0.06287630893399082,0.0660316684555943,2637821635.0
php-symfony,no-pagination,1656131721,True,20,80,55301,55301,0,468587765.4214876,509575168.0,0.8250508423364854,0.9634605470049735,42151146518.0,109125755.37349397,115070976.0,0.06379137736576965,0.06622171599002902,2649449441.0
php-symfony,no-pagination,1656132545,True,20,80,55688,55688,0,469190944.56908345,512692224.0,0.8221602236832853,0.9635958110211706,48931260316.0,108823665.09850746,114477056.0,0.0638484471084791,0.06685041806671388,2786124529.0
php-symfony,no-pagination,1656133370,True,20,80,55548,55548,0,470260328.9353508,513314816.0,0.8236970738982629,0.9632030143211407,48388242423.0,109426761.14285715,115486720.0,0.06321007597761592,0.06589558800717135,2551057614.0
php-symfony,no-pagination,1656134194,True,20,80,55226,55226,0,459119585.13972604,501309440.0,0.8238911245021046,0.9640800068858562,48892457434.0,109027218.28571428,114606080.0,0.06262349047021147,0.06623997649240734,2572637142.0
php-symfony,no-pagination,1656135019,True,20,80,55464,55464,0,468603856.04407716,509526016.0,0.8248543435498167,0.9635680202293977,48298043174.0,109093966.30588235,115372032.0,0.06353422711504265,0.06593056965732087,2851435441.0
php-symfony,no-pagination,1656135842,True,20,80,55642,55642,0,467593496.5479452,511631360.0,0.823367157999861,0.9637462035196603,48671527927.0,109299316.98516321,115230720.0,0.06317121153311717,0.06696165986865482,2640146498.0
php-symfony,no-pagination,1656136665,True,20,80,55494,55494,0,470130800.8374656,511705088.0,0.8248442002303483,0.9634736538222499,48337323003.0,108923191.58641064,115040256.0,0.06251364983087233,0.0657474274907749,2705424180.0
php-symfony,orm-loop,1656075776,True,20,80,53760,53760,0,422797312.0,471838720.0,0.785257746112757,0.9628329388000547,47703408069.0,108265999.147929,114753536.0,0.06198894541608314,0.06519480821185403,2639297302.0
php-symfony,orm-loop,1656076617,True,20,80,53760,53760,0,439353559.57894737,492883968.0,0.7854427250317436,0.9626886465101915,47430220219.0,108079786.66666667,113913856.0,0.06151404003370632,0.0651841657813465,2654081178.0
php-symfony,orm-loop,1656077456,True,20,80,53760,53760,0,443564398.3089431,498665472.0,0.7825296335418341,0.963168633250927,41978971944.0,108797840.79638009,115183616.0,0.06260828986715403,0.06694386101800125,2733238533.0
php-symfony,orm-loop,1656078290,True,20,80,53760,53760,0,440808660.5283019,498139136.0,0.7804264791227197,0.9632039576397515,48351007006.0,108492478.92846271,114843648.0,0.06379088377054704,0.06771077197802197,2564605321.0
php-symfony,orm-loop,1656079127,True,20,80,53760,53760,0,443368517.3766938,498741248.0,0.7838217892910314,0.9627859831168157,47544424499.0,108071530.03550296,114628608.0,0.06180186556184295,0.0663214188020986,2571788915.0
php-symfony,orm-loop,1656079962,True,20,80,53760,53760,0,442166968.5420054,496963584.0,0.7828719607626383,0.9624841874640337,47367552353.0,108474343.50971599,115068928.0,0.06241375557050903,0.06689679844720497,2835656022.0
php-symfony,orm-loop,1656080798,True,20,80,53760,53760,0,439065901.50339216,496996352.0,0.7837361047508637,0.962893552886406,47110016019.0,108671491.83808096,114823168.0,0.062159089913152867,0.06608080983302411,2709042118.0
php-symfony,orm-loop,1656081632,True,20,80,53760,53760,0,441255988.79782903,496357376.0,0.7840579983245237,0.962651419256966,47400355374.0,108490648.84148148,115249152.0,0.061772189869358174,0.06695936565406076,2610211140.0
php-symfony,orm-loop,1656082467,True,20,80,53760,53760,0,430119164.87381274,483897344.0,0.7836586341779219,0.9627479827137546,41435432201.0,108319233.5283582,115017728.0,0.06244716857370205,0.06681442560895004,2721956468.0
php-symfony,orm-loop,1656083302,True,20,80,53760,53760,0,439149131.5182679,493510656.0,0.7835851332693757,0.96263586211838,47396974692.0,107930239.61561562,114487296.0,0.06194323713810945,0.06660081157827175,2726291848.0
rust-actix-sqlx,aggregation-code-side,1656180295,True,20,395,270222,270222,0,344456162.42090786,379965440.0,0.3096430703312301,0.3493470339889367,139645016776.0,291882460.73829204,314195968.0,0.08974944456429314,0.1006035380453591,55158046575.0
